nrInst,nrAgencia,cdClient,nmClient,nrCpfCnpj,nrContrato,dtContrato,qtPrestacoes,vlTotal,cdProduto,dsProduto,cdCarteira,dsCarteira,nrProposta,nrPresta,tpPresta,nrSeqPre,dtVctPre,vlPresta,vlMora,vlMulta,vlOutAcr,vlIof,vlDescon,vlAtual,idSituac,idSitVen
1993,39,5873,CLIENTE 861,103566624792,43500,20220909,10,88989.57,641,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,481274,2,Original,0,20240106,5556.2,72583.19,462.9,0,0,0,78602.29,Aberta,Vencida
1993,39,5873,CLIENTE 861,103566624792,43500,20220909,10,88989.57,641,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,481274,3,Original,0,20240716,20976.74,30074.12,33464.11,0,0,0,84514.97,Aberta,Vencida
1993,39,5873,CLIENTE 861,103566624792,43500,20220909,10,88989.57,641,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,481274,4,Original,0,20230819,98312.51,67042.46,61401.07,0,0,0,226756.04,Aberta,Vencida
1993,39,5873,CLIENTE 861,103566624792,43500,20220909,10,88989.57,641,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,481274,5,Original,0,20230925,11583.51,57992.57,9182.04,0,0,0,78758.12,Aberta,Vencida
1993,39,5873,CLIENTE 861,103566624792,43500,20220909,10,88989.57,641,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,481274,6,Original,0,20231210,5545,6790.21,30917.4,0,0,0,43252.61,Aberta,Vencida
1993,39,5873,CLIENTE 861,103566624792,43500,20220909,10,88989.57,641,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,481274,7,Original,0,20220518,97478.14,51619.62,44656.72,0,0,0,193754.48,Aberta,Vencida
1993,39,5873,CLIENTE 861,103566624792,43500,20220909,10,88989.57,641,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,481274,8,Original,0,20241013,75631.7,18123.12,86459.2,0,0,0,180214.02,Aberta,Vencida
1993,39,5873,CLIENTE 861,103566624792,43500,20220909,10,88989.57,641,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,481274,9,Original,0,20241110,80662.81,73393.97,34218.3,0,0,0,188275.08000000002,Aberta,Vencida
1993,39,5873,CLIENTE 861,103566624792,43500,20220909,10,88989.57,641,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,481274,10,Original,0,20221210,13914.07,4545.34,58408.42,0,0,0,76867.83,Aberta,Vencida
1993,39,5873,CLIENTE 861,103566624792,43500,20220909,10,88989.57,641,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,481274,11,Original,0,20220120,7427.41,4316.82,83630.71,0,0,0,95374.94,Aberta,Vencida
1459,17,90746,CLIENTE 862,167540501709,311411,20230105,5,54186.35,61,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,748534,2,Original,0,20240712,88342.98,43839.05,64509.41,0,0,0,196691.44,Aberta,Vencida
1459,17,90746,CLIENTE 862,167540501709,311411,20230105,5,54186.35,61,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,748534,3,Original,0,20240319,42670.69,59215.04,82932.71,0,0,0,184818.44,Aberta,Vencida
1459,17,90746,CLIENTE 862,167540501709,311411,20230105,5,54186.35,61,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,748534,4,Original,0,20240424,481.56,34919.83,3285.72,0,0,0,38687.11,Aberta,Vencida
1459,17,90746,CLIENTE 862,167540501709,311411,20230105,5,54186.35,61,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,748534,5,Original,0,20220522,45659.55,24767.93,76939.88,0,0,0,147367.36000000002,Aberta,Vencida
1459,17,90746,CLIENTE 862,167540501709,311411,20230105,5,54186.35,61,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,748534,6,Original,0,20240212,920.78,64679.24,95384.18,0,0,0,160984.2,Aberta,Vencida
385,3,48722,CLIENTE 863,776664222902,348625,20221026,10,66107.02,107,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,949047,2,Original,0,20240223,65849.45,55953.62,95286.12,0,0,0,217089.19,Aberta,Vencida
385,3,48722,CLIENTE 863,776664222902,348625,20221026,10,66107.02,107,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,949047,3,Original,0,20230523,84991.39,93102.74,36273,0,0,0,214367.13,Aberta,Vencida
385,3,48722,CLIENTE 863,776664222902,348625,20221026,10,66107.02,107,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,949047,4,Original,0,20230406,59840.17,84548.45,85101.18,0,0,0,229489.8,Aberta,Vencida
385,3,48722,CLIENTE 863,776664222902,348625,20221026,10,66107.02,107,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,949047,5,Original,0,20230210,35245.63,82378.2,17590.3,0,0,0,135214.12999999998,Aberta,Vencida
385,3,48722,CLIENTE 863,776664222902,348625,20221026,10,66107.02,107,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,949047,6,Original,0,20230715,92518.9,27428.76,14912.68,0,0,0,134860.34,Aberta,Vencida
385,3,48722,CLIENTE 863,776664222902,348625,20221026,10,66107.02,107,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,949047,7,Original,0,20230907,54146.33,82538.79,76712.39,0,0,0,213397.51,Aberta,Vencida
385,3,48722,CLIENTE 863,776664222902,348625,20221026,10,66107.02,107,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,949047,8,Original,0,20240709,41588.45,16620.76,82876.27,0,0,0,141085.47999999998,Aberta,Vencida
385,3,48722,CLIENTE 863,776664222902,348625,20221026,10,66107.02,107,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,949047,9,Original,0,20230718,22525.79,1223.01,70686.42,0,0,0,94435.22,Aberta,Vencida
385,3,48722,CLIENTE 863,776664222902,348625,20221026,10,66107.02,107,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,949047,10,Original,0,20220617,30074.69,65699.39,28832.26,0,0,0,124606.34,Aberta,Vencida
385,3,48722,CLIENTE 863,776664222902,348625,20221026,10,66107.02,107,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,949047,11,Original,0,20230325,36690.55,20569.49,37554.96,0,0,0,94815,Aberta,Vencida
1578,41,75837,CLIENTE 864,392320211457,570976,20230504,5,49000.26,1477,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,852850,2,Original,0,20230721,51051.86,65668.79,29680.85,0,0,0,146401.5,Aberta,Vencida
1578,41,75837,CLIENTE 864,392320211457,570976,20230504,5,49000.26,1477,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,852850,3,Original,0,20240717,84140.86,93703.08,40943.03,0,0,0,218786.97,Aberta,Vencida
1578,41,75837,CLIENTE 864,392320211457,570976,20230504,5,49000.26,1477,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,852850,4,Original,0,20221206,25489.57,25396.61,93982.76,0,0,0,144868.94,Aberta,Vencida
1578,41,75837,CLIENTE 864,392320211457,570976,20230504,5,49000.26,1477,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,852850,5,Original,0,20241219,52192.01,61105.27,94200.55,0,0,0,207497.83000000002,Aberta,Vencida
1578,41,75837,CLIENTE 864,392320211457,570976,20230504,5,49000.26,1477,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,852850,6,Original,0,20221022,4567.6,94655.11,74196.72,0,0,0,173419.43,Aberta,Vencida
195,26,1921,CLIENTE 865,823082487552,311980,20241108,5,66555.57,1621,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,55960,2,Original,0,20221127,57992.52,23637.81,45658.48,0,0,0,127288.81,Aberta,Vencida
195,26,1921,CLIENTE 865,823082487552,311980,20241108,5,66555.57,1621,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,55960,3,Original,0,20220827,17437.57,94946.72,3040.59,0,0,0,115424.88,Aberta,Vencida
195,26,1921,CLIENTE 865,823082487552,311980,20241108,5,66555.57,1621,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,55960,4,Original,0,20241117,18443.95,69572.1,67360.53,0,0,0,155376.58000000002,Aberta,Vencida
195,26,1921,CLIENTE 865,823082487552,311980,20241108,5,66555.57,1621,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,55960,5,Original,0,20230203,51849.68,57889.77,33991.48,0,0,0,143730.93,Aberta,Vencida
195,26,1921,CLIENTE 865,823082487552,311980,20241108,5,66555.57,1621,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,55960,6,Original,0,20241211,93986.42,94033.59,5386.31,0,0,0,193406.32,Aberta,Vencida
606,48,56706,CLIENTE 866,293381236333,511973,20240512,7,23486.88,1420,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,160001,2,Original,0,20220204,59383.64,3651.43,9013.28,0,0,0,72048.35,Aberta,Vencida
606,48,56706,CLIENTE 866,293381236333,511973,20240512,7,23486.88,1420,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,160001,3,Original,0,20240609,1241.32,86825.78,62490.25,0,0,0,150557.35,Aberta,Vencida
606,48,56706,CLIENTE 866,293381236333,511973,20240512,7,23486.88,1420,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,160001,4,Original,0,20241003,57223.11,63221.87,93413.64,0,0,0,213858.62,Aberta,Vencida
606,48,56706,CLIENTE 866,293381236333,511973,20240512,7,23486.88,1420,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,160001,5,Original,0,20230623,83746.09,89850.4,33196.24,0,0,0,206792.72999999998,Aberta,Vencida
606,48,56706,CLIENTE 866,293381236333,511973,20240512,7,23486.88,1420,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,160001,6,Original,0,20220704,38912.28,89960.39,73910.58,0,0,0,202783.25,Aberta,Vencida
606,48,56706,CLIENTE 866,293381236333,511973,20240512,7,23486.88,1420,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,160001,7,Original,0,20240928,41379.79,15077.47,23005.22,0,0,0,79462.48000000001,Aberta,Vencida
606,48,56706,CLIENTE 866,293381236333,511973,20240512,7,23486.88,1420,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,160001,8,Original,0,20230926,70024.19,28345.03,69431.01,0,0,0,167800.22999999998,Aberta,Vencida
853,30,72468,CLIENTE 867,292335440759,298674,20221001,6,91774.01,240,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,744805,2,Original,0,20231107,11450.28,35959.73,26683.46,0,0,0,74093.47,Aberta,Vencida
853,30,72468,CLIENTE 867,292335440759,298674,20221001,6,91774.01,240,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,744805,3,Original,0,20220808,37640.38,35704.68,66267.71,0,0,0,139612.77000000002,Aberta,Vencida
853,30,72468,CLIENTE 867,292335440759,298674,20221001,6,91774.01,240,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,744805,4,Original,0,20220625,57879.24,93935.13,74755.51,0,0,0,226569.88,Aberta,Vencida
853,30,72468,CLIENTE 867,292335440759,298674,20221001,6,91774.01,240,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,744805,5,Original,0,20241126,62034.88,66442.68,24753.15,0,0,0,153230.71,Aberta,Vencida
853,30,72468,CLIENTE 867,292335440759,298674,20221001,6,91774.01,240,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,744805,6,Original,0,20221227,32278.21,18686.78,67253.73,0,0,0,118218.72,Aberta,Vencida
853,30,72468,CLIENTE 867,292335440759,298674,20221001,6,91774.01,240,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,744805,7,Original,0,20231218,40931.61,69146.32,71927.36,0,0,0,182005.29,Aberta,Vencida
240,1,95376,CLIENTE 868,402681060470,449191,20230604,1,39833.74,670,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,177597,2,Original,0,20241214,5108.4,96573.53,55102.22,0,0,0,156784.15,Aberta,Vencida
594,8,87524,CLIENTE 869,82218983535,392367,20230809,6,81404.31,1919,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,904839,2,Original,0,20220727,25744.4,90880.9,73982.28,0,0,0,190607.58,Aberta,Vencida
594,8,87524,CLIENTE 869,82218983535,392367,20230809,6,81404.31,1919,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,904839,3,Original,0,20241224,12139.53,85764.17,89330.43,0,0,0,187234.13,Aberta,Vencida
594,8,87524,CLIENTE 869,82218983535,392367,20230809,6,81404.31,1919,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,904839,4,Original,0,20220413,93334.76,50177.67,65050,0,0,0,208562.43,Aberta,Vencida
594,8,87524,CLIENTE 869,82218983535,392367,20230809,6,81404.31,1919,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,904839,5,Original,0,20241203,82772.44,90296.72,76513.54,0,0,0,249582.7,Aberta,Vencida
594,8,87524,CLIENTE 869,82218983535,392367,20230809,6,81404.31,1919,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,904839,6,Original,0,20240724,14624.16,90128.52,87152.54,0,0,0,191905.22,Aberta,Vencida
594,8,87524,CLIENTE 869,82218983535,392367,20230809,6,81404.31,1919,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,904839,7,Original,0,20241218,60010.8,99419.05,98169.69,0,0,0,257599.54,Aberta,Vencida
1476,30,21708,CLIENTE 870,984427371802,972158,20230907,8,22334.73,263,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,514008,2,Original,0,20241222,59820.22,79398.41,54157.7,0,0,0,193376.33000000002,Aberta,Vencida
1476,30,21708,CLIENTE 870,984427371802,972158,20230907,8,22334.73,263,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,514008,3,Original,0,20230308,51112.14,51083.68,6371.49,0,0,0,108567.31000000001,Aberta,Vencida
1476,30,21708,CLIENTE 870,984427371802,972158,20230907,8,22334.73,263,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,514008,4,Original,0,20241006,5995.08,68645.82,61801.15,0,0,0,136442.05000000002,Aberta,Vencida
1476,30,21708,CLIENTE 870,984427371802,972158,20230907,8,22334.73,263,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,514008,5,Original,0,20240426,769.5,64541.3,83300.95,0,0,0,148611.75,Aberta,Vencida
1476,30,21708,CLIENTE 870,984427371802,972158,20230907,8,22334.73,263,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,514008,6,Original,0,20240926,78571.44,56519.23,21591.9,0,0,0,156682.57,Aberta,Vencida
1476,30,21708,CLIENTE 870,984427371802,972158,20230907,8,22334.73,263,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,514008,7,Original,0,20220914,87170.49,74758.83,68798.17,0,0,0,230727.49,Aberta,Vencida
1476,30,21708,CLIENTE 870,984427371802,972158,20230907,8,22334.73,263,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,514008,8,Original,0,20230603,57364.02,30306.96,72601.84,0,0,0,160272.82,Aberta,Vencida
1476,30,21708,CLIENTE 870,984427371802,972158,20230907,8,22334.73,263,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,514008,9,Original,0,20240521,30541.63,85584.25,34165.43,0,0,0,150291.31,Aberta,Vencida
1897,46,94709,CLIENTE 871,952950942990,954087,20240806,3,57012.63,1734,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,135298,2,Original,0,20240207,47455.9,97724.88,34795.1,0,0,0,179975.88,Aberta,Vencida
1897,46,94709,CLIENTE 871,952950942990,954087,20240806,3,57012.63,1734,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,135298,3,Original,0,20241118,14169.66,29437.27,71353.74,0,0,0,114960.67000000001,Aberta,Vencida
1897,46,94709,CLIENTE 871,952950942990,954087,20240806,3,57012.63,1734,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,135298,4,Original,0,20220126,46662.98,95616.3,90302.25,0,0,0,232581.53,Aberta,Vencida
939,4,49032,CLIENTE 872,652850366494,754522,20220102,1,40650.21,717,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,754141,2,Original,0,20240216,992.76,83771.42,93807.88,0,0,0,178572.06,Aberta,Vencida
368,47,63359,CLIENTE 873,401214381102,683092,20230213,5,71265.78,330,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,367899,2,Original,0,20220916,11679.98,34420.74,33056.02,0,0,0,79156.73999999999,Aberta,Vencida
368,47,63359,CLIENTE 873,401214381102,683092,20230213,5,71265.78,330,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,367899,3,Original,0,20241223,24471.19,11122.74,10218.31,0,0,0,45812.24,Aberta,Vencida
368,47,63359,CLIENTE 873,401214381102,683092,20230213,5,71265.78,330,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,367899,4,Original,0,20220523,42985.17,88950.86,69168.83,0,0,0,201104.86,Aberta,Vencida
368,47,63359,CLIENTE 873,401214381102,683092,20230213,5,71265.78,330,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,367899,5,Original,0,20240118,92014.53,6006.14,81279.17,0,0,0,179299.84,Aberta,Vencida
368,47,63359,CLIENTE 873,401214381102,683092,20230213,5,71265.78,330,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,367899,6,Original,0,20240306,77048.61,38862.58,75452.86,0,0,0,191364.05,Aberta,Vencida
1509,8,96480,CLIENTE 874,116542434656,672554,20240215,2,46230.99,1683,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,952837,2,Original,0,20231002,4821.08,16909.9,7001.81,0,0,0,28732.790000000005,Aberta,Vencida
1509,8,96480,CLIENTE 874,116542434656,672554,20240215,2,46230.99,1683,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,952837,3,Original,0,20221021,62532.69,38365.36,5734.01,0,0,0,106632.06,Aberta,Vencida
786,17,23974,CLIENTE 875,891416972689,512613,20220521,4,26029.56,734,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,631493,2,Original,0,20240617,22359.19,39075.68,44994.73,0,0,0,106429.6,Aberta,Vencida
786,17,23974,CLIENTE 875,891416972689,512613,20220521,4,26029.56,734,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,631493,3,Original,0,20230112,90571.42,53881.05,65835.93,0,0,0,210288.4,Aberta,Vencida
786,17,23974,CLIENTE 875,891416972689,512613,20220521,4,26029.56,734,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,631493,4,Original,0,20230904,93912.29,4976.55,12695.05,0,0,0,111583.89,Aberta,Vencida
786,17,23974,CLIENTE 875,891416972689,512613,20220521,4,26029.56,734,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,631493,5,Original,0,20220217,86415.02,68007.32,7577.32,0,0,0,161999.66000000003,Aberta,Vencida
965,34,25927,CLIENTE 876,845690154876,742408,20221128,2,35902.71,1594,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,247875,2,Original,0,20220502,42468.58,87790.45,90611.98,0,0,0,220871.01,Aberta,Vencida
965,34,25927,CLIENTE 876,845690154876,742408,20221128,2,35902.71,1594,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,247875,3,Original,0,20231201,54345.29,5111.1,47545.54,0,0,0,107001.93,Aberta,Vencida
218,4,31922,CLIENTE 877,507727951971,754448,20230807,2,95056.2,5,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,286806,2,Original,0,20221219,63015.59,12918.4,52635.22,0,0,0,128569.20999999999,Aberta,Vencida
218,4,31922,CLIENTE 877,507727951971,754448,20230807,2,95056.2,5,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,286806,3,Original,0,20220803,61904.44,55737.83,29839.04,0,0,0,147481.31,Aberta,Vencida
1656,18,88355,CLIENTE 878,815212180772,315951,20240603,8,67036.34,914,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,316798,2,Original,0,20230604,39803.5,8811.64,35349.41,0,0,0,83964.55,Aberta,Vencida
1656,18,88355,CLIENTE 878,815212180772,315951,20240603,8,67036.34,914,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,316798,3,Original,0,20230114,63482.64,58575.74,84036.1,0,0,0,206094.48,Aberta,Vencida
1656,18,88355,CLIENTE 878,815212180772,315951,20240603,8,67036.34,914,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,316798,4,Original,0,20220815,99604.68,86581.5,74689.42,0,0,0,260875.59999999998,Aberta,Vencida
1656,18,88355,CLIENTE 878,815212180772,315951,20240603,8,67036.34,914,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,316798,5,Original,0,20240816,92492.45,27240.28,321.32,0,0,0,120054.05,Aberta,Vencida
1656,18,88355,CLIENTE 878,815212180772,315951,20240603,8,67036.34,914,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,316798,6,Original,0,20220108,93327.24,35615.46,62621.88,0,0,0,191564.58000000002,Aberta,Vencida
1656,18,88355,CLIENTE 878,815212180772,315951,20240603,8,67036.34,914,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,316798,7,Original,0,20230813,93690.55,89684.35,3587.15,0,0,0,186962.05000000002,Aberta,Vencida
1656,18,88355,CLIENTE 878,815212180772,315951,20240603,8,67036.34,914,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,316798,8,Original,0,20240912,29403.18,11446.35,33462.17,0,0,0,74311.7,Aberta,Vencida
1656,18,88355,CLIENTE 878,815212180772,315951,20240603,8,67036.34,914,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,316798,9,Original,0,20240317,806.17,87208.99,52800.75,0,0,0,140815.91,Aberta,Vencida
1586,39,91770,CLIENTE 879,209174644788,481374,20231126,9,40663.17,1649,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,519502,2,Original,0,20231225,24728.34,23664.87,88759.42,0,0,0,137152.63,Aberta,Vencida
1586,39,91770,CLIENTE 879,209174644788,481374,20231126,9,40663.17,1649,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,519502,3,Original,0,20230917,44566.91,3858.08,8961.19,0,0,0,57386.18000000001,Aberta,Vencida
1586,39,91770,CLIENTE 879,209174644788,481374,20231126,9,40663.17,1649,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,519502,4,Original,0,20220126,47403.74,1525.48,93681.1,0,0,0,142610.32,Aberta,Vencida
1586,39,91770,CLIENTE 879,209174644788,481374,20231126,9,40663.17,1649,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,519502,5,Original,0,20220610,54777.44,57627.61,72782.07,0,0,0,185187.12,Aberta,Vencida
1586,39,91770,CLIENTE 879,209174644788,481374,20231126,9,40663.17,1649,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,519502,6,Original,0,20231202,74986.04,83921.88,8696.4,0,0,0,167604.31999999998,Aberta,Vencida
1586,39,91770,CLIENTE 879,209174644788,481374,20231126,9,40663.17,1649,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,519502,7,Original,0,20230905,10030.98,86210.82,50661.41,0,0,0,146903.21000000002,Aberta,Vencida
1586,39,91770,CLIENTE 879,209174644788,481374,20231126,9,40663.17,1649,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,519502,8,Original,0,20240817,26766.96,66188.48,84624.03,0,0,0,177579.47,Aberta,Vencida
1586,39,91770,CLIENTE 879,209174644788,481374,20231126,9,40663.17,1649,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,519502,9,Original,0,20220704,65785.52,75371.17,83878.06,0,0,0,225034.75,Aberta,Vencida
1586,39,91770,CLIENTE 879,209174644788,481374,20231126,9,40663.17,1649,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,519502,10,Original,0,20240714,97651.64,40281.35,89291.89,0,0,0,227224.88,Aberta,Vencida
1525,7,1924,CLIENTE 880,991574990690,585287,20220316,6,12007.6,764,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,836081,2,Original,0,20230706,47242.51,45685.51,23646.02,0,0,0,116574.04000000001,Aberta,Vencida
1525,7,1924,CLIENTE 880,991574990690,585287,20220316,6,12007.6,764,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,836081,3,Original,0,20220219,50965.31,6738.3,61394.56,0,0,0,119098.17,Aberta,Vencida
1525,7,1924,CLIENTE 880,991574990690,585287,20220316,6,12007.6,764,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,836081,4,Original,0,20240127,13612.57,74011.91,11589.77,0,0,0,99214.25000000001,Aberta,Vencida
1525,7,1924,CLIENTE 880,991574990690,585287,20220316,6,12007.6,764,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,836081,5,Original,0,20241003,37897.19,2490.78,19529.12,0,0,0,59917.09,Aberta,Vencida
1525,7,1924,CLIENTE 880,991574990690,585287,20220316,6,12007.6,764,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,836081,6,Original,0,20241224,76809.18,42592.72,85136.23,0,0,0,204538.13,Aberta,Vencida
1525,7,1924,CLIENTE 880,991574990690,585287,20220316,6,12007.6,764,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,836081,7,Original,0,20220310,48955.38,41637.05,89465.09,0,0,0,180057.52,Aberta,Vencida
1786,15,83215,CLIENTE 881,900538621464,30156,20231026,3,52000.11,63,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,535711,2,Original,0,20231026,35831.09,19443.26,59570.84,0,0,0,114845.18999999999,Aberta,Vencida
